content,label
아쉽다 오늘안하는구나어쩐지 많이 하더라 존잼,1
조민기씨 그럴분아닌거같은데. 아직 밝혀진게없으니 신중하게합시다.,1
연애를 혼자한것도 아니고 이런식으로 방송내는건 아니지요 누구의탓으로 돌리는것도 그렇구요 무엇보다 이런식으로 인터뷰하고 편집하는것도 웃깁니다,1
조선일보..ㅋㅋ쪽바리일보로 이름 바꿔라.쪽바리일보를 그대로믿는 한국인은 없어야지..,0
아프면 병원가야지.. 그냥 아파서 누워있다는 건 신뢰가 좀 안감,1
돈이없어서 좋은데 못살지 병신새끼야 ㅋㅋㄱ,0
인간적으로 중국에서 바이러스 만들었으면 백신도 만들었어야하는거 아니냐???,0
그러게 왜 이때 터트리는거야!송중기 ! 그냥 쉬시하다나중에 알려도 될테데 대놓고 양**좋겠네 혜교야중기야 고맙다 하겠군,1
빡구 하이마~~~~,1
살아 있는 장난감이 아니라 인형이라고 생각해~ ㅠ 귀엽다는 말이지 진짜 뜻을 모르고 그러는건가? 많이들 인형 같애~ 인형이 살아 움직있는 거 같애 라고 말들 많이 하는데 진짜 인형 이라고 하는거 아니잖아~ 대체 뭐가 또 불편해서 조금한 일이 터지면 이렇게 구는거야~ 언냐들 ㅠ,0
논란이잇엇던 슈퍼맨이 화제 인기프로로만들엇든게 쌍둥이때문인데 프로가 인기가잇으니깐 어느 대한민국만세인지 매국 금수저 못생긴삼둥이가 처나와서 밥숟가락만 언져먹고나갓지 ㅋㅋ,0
호동이형ㅋㅋㅋ 이거보니깐 1박2일 낙오때 컵라면에 계란 넣어서 맛있게 먹었던게 기억나네요ㅋㅋ,1
연정훈 비호감,1
난 네 기사가 싫다 그만 나와,1
어디선가 많이 본 내용들 짜집기. 부족한 스토리 구성으로 2프로 부족함 느낌. 김주혁이 연기 물 올랐네 차스원 캐릭터 더 뽑아냈어야 하는데 아쉽다. 머 이정도??,1
요즘 지상파 뉴스는 청와대 대변인이지. 이러니 안보지,0
아이즈원 민주인줄알고 놀라서 들어왔더만 듣보줌마였네 ㅡㅡ,1
남자측 욕하지마세요,1
여자가 요즘은 벼슬이여~~지들 입맛대로 세상이 다 맞춰주기를 바라는 이기적인동물~~쓸때없는 공감대와 대책없는 현실성..고삐풀린 망아지지..뭐..,1
조현재가 드라마 하면 대부분 잘되던데연기도 잘하고 인품도 좋구 얼굴은 조각이구,1
알베 자기가 이탈리아에서 흔한얼굴이라고 잘생긴지도 몰랐다고함 이탈리아흔남 얼굴수준 칭찬함,0
ㅂㄷㅂㄷ ㅋㅋ 중국 욕하니 ㅂㄷㅂㄷ 하죠 ㅋㅋ,0
개인방송도 아니고 적당히 좀 해주세요 나오는프로마다 게스트 불러놓고 자기애기 자꾸하는거 듣기 별로네요,1
내가 이런거까지 알아야하나..,1
잘생겼으니 돼ㅛ어,1
공장 진짜 파는지알고 내심걱정했음.,1
최자를 죽이라고 민주당에서 시키더냐..엠ㅂ신은 소설로 기사를쓰는 쓰레기들....이런놈들에게 진실이있을까...,0
명예훼손으로 고소하면 답나온다,1
중기형 당신읏 도덕책.!,1
그럼 섹스를 어떻게 배우는데? 니 자식한테는 글쓴이가 직접 가르쳐줘라 빻은소리 그만하고,0
야박하고 인색한년들 존나많음 ㅋㅋㅋ 질투심도 강하고,0
근데 장난 농담 때리노 ㅅㅂ련아 표현 같은 소리 하고 있다 표현은 ㅅㅂ 에로DVD 작가한테 가서 표현배우고,0
저 분 테니스 하는 거 다 아는 사실인데. 세삼스럽습니다ㅎㅎ 세로로 많이 늘린 듯한 사진. 이러면 현실 속 모습과 괴리감 생기지 않음?,1
백인의 시선으로 보는 아시아 범죄 포르노는 흥미로운 세계의 신기한 구경거리라는 걸 입증하는.,1
나중엔 나올 사부가 없을듯,1
아이고 오지랖들,1
웅웅 일본 불매는 중요하지만 마리몬드 티 입은 다현이 일은 어쩔수없지만 사나쨩은 건들지맛!!!! ㅅㅂ 예병,0
박성웅 멋져요,1
거기서 걍 잘살면됐지 왜 끼억끼억 나오냐고ㅜㅜ대한민국돈벌어 거기서 쓰려고ㅜㅜ근황소식으로만 이미지 좋게 끝내고 방송활동 안했으면~~~~,1
어휴 사람들이 꼬여가지고.... 예능하면 또 볼꺼면서 나PD님 재밌게 만들어주세요~,1
악플문화는 좌파들이 만든 거지 다음 아고라 악플문화에서 시작된것.,0
요즘 무도를 다시보면서 느끼는데분명 초반이나 중반부에는 얄밉지만 놀리면 재밌는 형 느낌이었는데어느순간을 기점으로 갑자기 일방적으로 쳐맞는 포지션이 되어있더라.. 무도 종영하고 아무생각없이 찬찬히 초반시즌부터 다시보는데 후반부부터 그런게 느껴지면서 방송인 정준하가 안타까워보였음 그래서 그당시에 악플에 민감히 반응하고 많이 지쳤던건가? 싶기도하고.... 무도 종영후에 일부러 방송쉬었다고 들었는데 휴식이 도움된건지 뭔지 모르겠지만 지금은 그런 모습안보여서 보기좋더라,1
화끈하게 뿌리시길~~ 그와중에 잘생김 뚝뚝..,1
노홍철 다시오나?,1
솔까 이게 백대표문제는 아니지. 피디나 제작진이 미친거야.전에 이 프로 벡대표가 한사코 사양하던거 제작진이 사정사정해서 시작하는 영상 봤다.그럼 욕 안먹게 솔루션대상을 엄격히 선별해야지..기껏 섭외해서 욕쳐먹게하고 보는사람도 성질나고..이건 제작진들 징계감임.,0
코로나19 같은 인간.. ㅋㅋ,1
에스더 자신감 무엇ㅋㅋ 나라면 얼어붙을 자리인데 자진해서 노래부르는 장면보고 감탄함ㅋㅋ 에스더가 문단열딸인지 첨알았네 할리 아들도 수줍어하는데 잘생겼넼,1
재밋었음. 화사만의 매력이 있다. 그러니 품절되는 것♡,1
어차피 2.5나 2.25나 아주 다풀리지 않은한 자영자 마이너스는 막지못한다!!!!!! 이럴봐에 그냥 3단계로 1중일 가보는게 났다!! 제발 좀...실제 파악좀..이리 질질 끌어봤자 죽는사람 안죽는것도 아니다.,1
근데 누구에요???,1
턱이,1
사람이 살면서 무슨일있으면 전화해 라고 해주는 사람있다는게 얼마니 좋은지 모를거야,1
현실성도 없고 티비 보고 그런 뚱보 짜리몽땅을 보고 농염 하다 생각 할 남자면 지 마누라를 하루밤에 열번 한다‼️‼️‼️‼️‼️‼️‼️‼️,1
선배가수도 다가는데 노래춤도 못하는게 튀니까 더어이없다,1
양현석이 뽑은놈들 인성 다 져럴듯 ㅋㅋ 끼리끼리 논다는데 남가놈 이새기는 양싸쪽에서 버릴만큼 지저분한 놈이었을수도 ㅋ,0
왜 HOT 발톱의 때보다 못한 것들인지 여실히 들어난다 라이벌은 개뿔 얘넨 오합지졸이다 젝키 .. 여섯개의 똥파리들,0
한다 나도 저새기ㅈㄴ싫어서,0
국민들은 개돼지가 맞습니다ㅋㅋㅋ문씨 문세먼지로 타격받으니 이걸로 몇일째 물타기 해버리네,0
공뭔년놈들이 사기불법탄핵에 주동자중 하나인 이유지.,0
재인이가 뭐덮으려고 터뜨린걸까,1
전라도출신 고현정 조리돌림 당할때 어떤기분이었냐?? 박통 거대야당이 여론탄핵할때 그 기분이었다 약한 한 사람을 거대방송국이 작은실수를 큰 실수로 부풀려 여론몰이하는거 어떤식으로든 손쓸수 없는 절망감 문죄인 레임덕와서 탄핵당하면 또 느껴봐라 ㅉㅉ,0
다 좋은데 연기나가수는 하지마시오..발음이 안좋아서 참말로 어색함ㅠㅠ,1
말만 잘들어도 반은 먹고 갑니다...제발 저희에게 고구마를 주지마세요,1
채경이 101부터 팬인데 자주자주나옴좋겠다ㅋㅋ,1
파도가 존나 높지는 않은데 기본 교육 받기에 좋은 파도 너울,0
안재현소속사 돈 많이 들겠네요.구혜선인스타만하면 기사 네이버 상위에 올려야지 댓글 풀어야지..지금 이 두분한테 얼마나 사람들이 관심이 많다고 구혜선 기사가 이리 많고 ..악플을 어디서 같이 몰려온것처럼 다다닥 달까요 ㅋㅋ,1
솔찍히 룸안가는남자가 어뎃노 ㅋㅋ,1
현실성 제로인 드라마는 못 만들게 해야된다,1
이열음 자업자득이다. 싸가지 없게 사람 무시하더니 결국 네 업보로 돌아간다. 역시 나쁜 짓 하고 잘되는 건 없다. 착하게 살아라. 다 너한테 돌아간다. 친구들 폭로만 기다리고 있다. 네 실체가 드러나길 손꼽아 기다린다.,0
군대가서 일반병이 홀딱벗고 설쳐도 밖으로 새어나가는 일 없지만 지디는 병상에누워만 있어도 도촬돼서 밖으로 퍼져나감. 그게 일반병과의 차이임. 단지 연예인이기 때문이 아니라 그만큼 지디의 상황이 특수하다는 거임. 특수한 상황에 특수한 대처를 하는 걸 불공평이라고 해야 하나?,0
세상못난이다싶었는데 오밀조밀 너무예쁘네요ㅎ,1
수지야 너에 외모가 이뻐서 남자들에게 인기가 만겠지 너의 이상형 동원참치도 대쉬해보자,1
괜찮아 너희도 앞으로 축하받을 일 많을거야^^,1
부장님은 나중에 수원 왕갈비통닭집을 하시다 처분하시고 중국집을 하시게 되는데..,0
엄마는 세상이고 엄마는 존재의 뿌리고 엄마는.... 주양육자이고 엄마는 부정할수 없는 한때 나의 전부다,1
여자들이 지금 이때다하고 욕하는중 ㅋㅋㅋ,1
에구.. 어린 아들 때문에 편히 눈감지 못하셨겠네요... 이를 어째... 주변의 도움으로 아이가 씩씩하게 성장하기를 바랄게요.. 재근씨는 아이 맘속에 영원히 살아계실거에요.. 명복을 빕니다....,1
여자는 나이많으면 버려야지,1
누군가한마디 나서주길 바랐는데 요즘 분위기가 분위기인지라 어느누구도 함부로 나서지 않는 모습을 보고 평소팬은 아니었지만 기안84도 안타까웠는데 속이 시원하네요! 이렇게 따지면 영화는 안걸리는 영화 어디있겠습니까? 훨씬 자극적이고 선정적인 영화는 작품이라고 보고 왜 이거는 국민청원까지 가야하는건지~ 사실 공감할수없네요 적당히 했으면 좋겠어요,1
우리나라는 팩트 필요없음 ㅋㅋ 박근혜도 돈하나 안받고 탄핵됨 ㅋㅋ,0
출연자 심의를 해야지 않나요?!,1
커피프렌즈 방영 때가 그립네ㅉ 커피프렌즈가 몇 백배 더 나음~,1
알았다 고마해라,1
러시아인을 동양계라는 병신년은 진짜 처음 본다 ㅋㅋ,0
이년은 촬영거부로 미국으로 튄년이 뻔뻔하기 그지없게 튀나오네 ㅋㅋㅋ,0
최자는 걍 이름부터 병시닌뎈ㅋㅋ 연예인하겟다는놈이 최강자지라니어휴 더러워,0
헬지 안살꺼면 화웨이나 샤오미 쳐 사전지 ㅂ1!ㅅ들 ㅋㅋ,1
ㅋㅋㅋ 애쓴다 ㅉㅉ,1
소율이한테 많은걸 보고 배웠구나ㅎ,1
베트남도 똥남아에서 한가닥 하는 나라 아니냐? 미국프랑스짱깨도 몰어낸 나라잖노?,0
그래도 김용진,1
보기싫은사람은 안보면된다 사실 영화고 드라마고 흔한소재 아닌가요? 왜 만화만 안된다는건지 이해가안되네요 왠지 마녀사냥 하는듯보여서 저도 여자지만 이건좀 억지스러워 보이네요,0
러시아 선전을 축하합니다^^ 하루 빨리 코로나가 종식되길 바랄게요~,1
곱단이도 참 행복했을 거예요 원희씨처럼 예쁘고 따뜻한 분이 엄마여서요 끝까지 곱단이와 예쁜 시간이 되기를 바래요 곱단아 힘내,1
아니 벌써 종영이라뇨? 음식에 집중하고 소리에 집중해서 볼수있는 프로였는데넘 아쉽네요. 시즌2 기대합니다.,1
조작단거지sm찐따쇼나 남에프로에서까지 구걸하면서 말아먹지 말고 전현무데리고꺼져 이뇨나 너거들조작프로에나 게스트로구걸하고 해투피디델꼬 전현무랑 꺼져 양아치거지뇨나^^,0
정말 대단대단하세유,1
3번째 다리가 웅장해진다..,1
하김 서현 하고 멜로연기 해야되는데 토나올만 하지,1
예상..한국으로 돌아갔는데 형석아버지가 협박하며 회사를 가로채려함그래서 끝장을보러 다시 그라나다로..,1
절에서 키우는개 아님?티비에나온개 같다 게이야,0
신동미씨~축하드립니다새집에서좋은일많이생기시고행복하세요^^,1
유천이랑 연락하죠?,1
모든 대깨문들한테 공통적으로 한마디만 할게 느금마^^,0
점점 재밌어지는듯하네,1
기자가 안티? 제목이 뭐 이따구야~~~,1
이 사람들은 오래 갈거 같네 왠지,1
인순이는 왜나옴??,1
정해인때문억 본다,1
근력 운동도 빡시게 했을텐데 근육이 없네.. 3달이면 충분히 눈에 보일만큼 생기는데,0
자랑하고 싶나봐 ㅋㅋ,1
그들의 사생활 ~ 고인이된 설리를 위해서라도 모두 조용하길 지금 누굴 탓한다고 무슨소용이있다고,1
공산국가는 못 믿어...,1
이제 지드래곤도 한물 갔지. 진정한 월드스타는 방탄 뿐... 방탄은 미국에서 제 2의 비틀즈 소리도 나오던데,1
처먹는 예능 그만좀 해라..예능이랍시고 노이즈 마케팅으로 식당 이용하는것도 아니고,1
둘이 사귀는구나 ㅠㅠ 잘어울리는데 너무부럽다,1
취지는 좋다 그러나 방송으로는 부적합한 프로,1
형이 정리해준다 결론 : 여기서 왈가왈부하는사람들 데뷔해서 앨범 한장 안산다 ㅇㅈ?,0
왜 ㅋㅋ 다시 성형수술하면 되지 ㅋㅋㅋ 드라마에서 안되는게 어딨어,1
용기내주셔서 감사합니다,1
야사올렸다고 강간당하고 자살당할 이유는 없는거임,0
그러지말고 이참에 거추장스러운 수영복따위도 벗어버리고 좀 찍자. 적극 응원한다. 앞으로도 좀 적극적으로 모든 여성들 동참 독려도 좀 해주고. 덕분에 요즘 아주 즐겁다.,1
뭐야.. 그냥 일반 집이구만..,1
동생 교육비가 몇천만원들어가나,1
두 년놈을 광화문서 화형시키자!,0
나라도 양남이 지키는데 생색은 한남들이다 내죠. 한남들은 대체 하는게 뭔지.. 밥먹고 성매수나하는 쓸모 없는 존재들입니다 그러니 여자들이 이제 한남은 거르는거죠.,0
김치년들이 문제야,0
인터넷에서 댓글로 이렇게 찬양홍보를 해주고 타경쟁드라마에 악플로 도배해서 얻어낸게 겨우 주말시간대 20프로 턱걸이냐 ㅋㅋㅋㅋㅋ 꼴깝들한다 ㅋㅋㅋ 너희들이 찬양할 드라마아니던데? 나도 이 드라마봤다 난 무조건 연기력을 본다 그래서 이드라마 안보게된다,1
참잘생겼는데 안뜨니배우,1
근데 방보증금 안준다고징징대는건 쫌?돈맡겨뒀나?,1
