No,hate,offensive,comment,
10546,FALSE,TRUE,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,
10547,FALSE,FALSE,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.,
10548,FALSE,FALSE,I hear the same thing day in and day out.... its for the birds.,
10549,FALSE,TRUE,I heard bitches commit sins for Chipotle,
10550,FALSE,TRUE,"I heard rumors of a vile, hideous, traitorous bitch named Pelosi parading around w/ illegal aliens while Vets get the shaft. #bloodboiling",
10551,FALSE,TRUE,I heard she pops pussy on the low,
10552,FALSE,TRUE,I heard them same pussy niggas hatin !,
10553,FALSE,TRUE,I hit raw while im listening to papoose,
10554,FALSE,TRUE,"I honestly don't understand why men love to bash the women that make them feel good. ""She sucked my dick soooo goood. She a ho!"" -__-",
10555,FALSE,FALSE,I hope Charlie brought the lube for this test...,
10556,FALSE,TRUE,"I hope i trip and fall into some pussy, tunechi",
10557,FALSE,TRUE,I hope out making they moneyy..lol RT @Broski5519: Aye... whr da hoes at..????,
10558,FALSE,FALSE,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez",
10559,FALSE,FALSE,I hope the trash I talk abt @CNN's poor product doesn't hurt my chances of getting hired as a legal correspondent. I was jk CNN.,
10560,FALSE,TRUE,I hope you all accidentally get a fat black bitch pregnant,
10561,TRUE,TRUE,I hope you get eye cancer bitch.,
10562,FALSE,TRUE,I hope you realize that your both retarded,
10563,FALSE,TRUE,"I hope you wrapping it up! Give that pussy a break! All them niggas you fuckin, never been on a date &#128553;",
10564,FALSE,FALSE,I hopes dis don't come as a severe shock to use but I'm colored,
10565,FALSE,FALSE,I ignore birds,
10566,TRUE,TRUE,I impress da young white girl next doe by taking out my giant negro thang and usin it to flip da hamburgers for da #KoolQueefTribute&#160;,
10567,FALSE,TRUE,I jus wanna live good stay fresh and fuck bad bitches! &#128076;&#128175;,
10568,FALSE,TRUE,"I jus wanna smoke, rub on a bitch booty n bump ""These Days...""",
10569,FALSE,TRUE,I jus wanna watch this last episode of orange is the new black but Netflix jus wants to be a bitch &#128530;,
10570,TRUE,TRUE,I just be chillin tho .... I don't fuck w/ hoes or hoe niggas so I don't know about how they operate ... Maybe I'm wrong,
10571,TRUE,TRUE,I just be fucking these bitches these niggas be cuffin these hoes,
10572,FALSE,TRUE,I just bitch slapped my brother,
10573,FALSE,TRUE,I just bought a Bentley and a bitch came wit it,
10574,FALSE,TRUE,I just can't date a ghetto ass girl bruh,
10575,FALSE,TRUE,I just can't imagine myself being albino haha,
10576,TRUE,TRUE,I just caught this fat bitch slippin taking a selfie,
10577,FALSE,TRUE,I just cracked my motherfuckin phone god damn I feel like punching a bitch in the motherfuckin throat,
10578,TRUE,TRUE,I just dodged a bullet from a crazy bitch,
10579,TRUE,TRUE,I just don't get why none of you people talk back to me..i guess you follow me for the #s in hopes I follow back but shit. talk to a cracker,
10580,FALSE,TRUE,I just fell in love. Just saw the baddest bitch driving a 2014 e350 amg coupe &#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;,
10581,TRUE,TRUE,I just fucked an albino. It was weird because it was like a white body impersonating a black voice....... like Iggy Azalea,
10582,FALSE,TRUE,I just getting started oh ya we got it bitch.,
10583,FALSE,TRUE,I just got so hype haha lets go!!!! Beat the shit out dat pussy ass niqqa,
10584,FALSE,TRUE,"I just heard my mom go ""she is up"" v annoyed bitch the fuck you expect I slept for how long and now I'm hungry bye felecia",
10585,FALSE,TRUE,I just herd the most random and. Creepiest sound.... Da fuck is going on outside my windows... I'm not looking out that bitch.,
10586,FALSE,TRUE,"I just love that ""tweaking hoe tweaking hoe song that's the only part I no &#128584; wee be getting money so we ball out some sme sme",
10587,FALSE,FALSE,I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB,
10588,FALSE,TRUE,I just might get to these riches I might go broke on these bitches,
10589,FALSE,FALSE,I just need the Yankees to win the pennant!,
10590,FALSE,TRUE,I just need to know what that pussy like so one time is fine with me - drizzy lol,
10591,FALSE,FALSE,I just put down a pan of brownies,
10592,FALSE,TRUE,"I just read prolly 11 tweets from 11 different girls about how their looong relationship ended today.. Daaaamn.. ""Yo hoe will get SLAYED""",
10593,FALSE,FALSE,I just saw a man have a actual conversation with his bird haha,
10594,FALSE,TRUE,I just seen a hit bitch call a hit bitch ugly .. that shit be funny ctfu,
10595,FALSE,TRUE,I just seen the ugliest bitch in commercial history on Monday night football,
10596,FALSE,TRUE,I just seen your main bitch I might fuck with her,
10597,FALSE,TRUE,I just touched down on that pussy,
10598,FALSE,FALSE,I just wanna cuddle with my boyfriend under a fuzzy blanket &amp; drink hot tea and have my hair played with so I can go to bed.,
10599,FALSE,TRUE,I just wanna fuck bad bitches,
10600,FALSE,TRUE,I just wanna get lifted &amp; fuck exotic bitches!,
10601,TRUE,TRUE,I just wanna slap a couple of y'all bitches,
10602,TRUE,TRUE,I just wanna slit this mf throat,
10603,FALSE,TRUE,"I just wanna touch da bitch, fuck da bitch, Like a bud don't trust the bitch.",
10604,FALSE,TRUE,I just wanna travel the world with my bitches &#128553;,
10605,FALSE,TRUE,I just want a girl that'll be a hoe for me that's all,
10606,FALSE,TRUE,I just want some Oreos &amp; milk honestly. Just stop by the store &amp; pick up some on your way back lol,
10607,TRUE,TRUE,I just want the bad hoes and I wanna reach the children,
10608,TRUE,TRUE,I just want to beat the fuck out of everyone that stares at me like bitch STAHP,
10609,TRUE,TRUE,I just want to punch you in the throat when you get my order wrong stupid bitch at sonic,
10610,FALSE,FALSE,I just want vanilla Oreos,
10611,FALSE,FALSE,I just whipped up these #homemade #pickled #eggs while home being a cripple... Made with #garlic&#8230; http://t.co/0xKFnW3luF,
10612,FALSE,TRUE,I just wish I had a girlfriend to come home to after a long night of fuckin wit bitches in the club,
10613,FALSE,TRUE,I just wish some females would look in the mirror b4 they hop on social networks &amp; talk down on hoes.,
10614,FALSE,TRUE,"I just wrote a dawg ass essay, &amp; was working on the bibliography &amp; my laptop froze. Im kill a bitch if it gets lost, cause I hadnt saved it.",
10615,FALSE,FALSE,"I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system.",
10616,FALSE,TRUE,I keep seeing hoes call other hoes..hoes I be confused,
10617,FALSE,TRUE,"I keep the baddest hoes, stay fresh from head to toe",
10618,FALSE,TRUE,I keep these hoes in check until they bounce,
10619,FALSE,TRUE,I knew a New Orleans nig would say something crazy lol,
10620,TRUE,TRUE,I kno it's upside down cunt http://t.co/qF0EXo9m5O,
10621,FALSE,TRUE,I know I talk a lot of shit but bitch best believe I can back that shit up.,
10622,FALSE,TRUE,"I know I'm a hillbilly, but is there anything better than a big pot of beans and cornbread? Little hot sauce on top.",
10623,FALSE,TRUE,I know If I don't move out by next year my mom gonna bitch at me the whole time I live with her,
10624,TRUE,TRUE,I know OG niggaz and bitches,
10625,FALSE,TRUE,"I know Outback when I see Outback, hoe.",
10626,FALSE,TRUE,I know a lot of using ass hoes that just want bread an wheels from nigga go grind bitch&#10071;,
10627,FALSE,TRUE,I know bitches be mad as shit when they friends borrow their clothes &amp; its a bunch of girls in her IG comments sayin how cute the outfit is,
10628,FALSE,TRUE,I know bitches who sell pussy for 3.5's,
10629,FALSE,TRUE,"I know how it feels to not have shit, believe me. I was born in the heart of LA. It don't get anymore ghetto than that",
10630,TRUE,TRUE,I know im not the only niggah that saw that,
10631,FALSE,FALSE,"I know right. Get one guy out!! Man! @pjmclaugh: You had ONE JOB, Josh@Nobz13 Outman! #Yankees&#8221;",
10632,TRUE,FALSE,I know righttt RT @dta_87: I hate fat loud bitches,
10633,FALSE,TRUE,"I know shit about everybody , I just don't care enough to speak on it but I suggest you bitches watch it forreal .",
10634,FALSE,TRUE,I know some ratchet bitches and they rep the North side,
10635,FALSE,TRUE,"I know that karma too real, so I hope you doing cool.. but still stupid ass bitch, I ain't fuckin' w you.",
10636,FALSE,TRUE,I know that karma's too real so I hope you doin' cool.. But still stupid ass bitch I ain't fuckin' with you.,
10637,FALSE,TRUE,I know these hoes,
10638,TRUE,TRUE,I know these niglets heard me screaming &#128514;&#128514;,
10639,FALSE,TRUE,I know this one hoe on twitter right now that's catfishin shit !!!!!,
10640,FALSE,TRUE,"I know when Woods, Kofi and Big E were forming up, R.Truth was like ""Ain't that a bitch"" #FROhorsemen",
10641,FALSE,TRUE,"I know when bitches discuss me in a group message the words ""asshole"" ""cute"" and ""douche bag"" are abused excessively",
10642,FALSE,TRUE,I know yall bitches tell yall selfs #WWHD what would hustlelinaa do &#128514; cuz yall asses stay following me &#128527;,
10643,FALSE,TRUE,I know you bitches is hating on the low. Why me tho? Its way more niggaz in this world that can afford it.,
10644,FALSE,TRUE,I know you seeeeen my faceeeee gon send a bitch maa wayyyy,
10645,TRUE,TRUE,I knows y'all white folk only be playin wit me. I colored and I knows my place,
10646,TRUE,TRUE,I knw these bitch niggas frm way back... if u was ah pussy in 2000 u ah pussy now!!!,
10647,FALSE,TRUE,I l8v3 fuckin wit this nigga he getting all emotional he remind me of my bitch is that you Blake (50&#8230; http://t.co/vJCf0R6thU,
10648,FALSE,TRUE,I laugh at this bitch,
10649,FALSE,TRUE,"I learned that every bad bitch comes wit mood swings just like mortal kombat, Liu Kang, so true mane",
10650,FALSE,FALSE,I learnt about birds as a child. Best time to learn @BBCRadio2,
10651,FALSE,TRUE,I let all of em go...&#128586; RT @Peachpapayya: If u got two hoes u need to let one go,
10652,FALSE,TRUE,I let hoes make it too much,
10653,FALSE,TRUE,I lied the fair isn't the only place Reno girls dress up like cowgirl sluts NITC hash tag bitches,
10654,TRUE,TRUE,I like Chinese buffets but I hate all the chinks,
10655,FALSE,FALSE,I like Rivers he talks a lot of trash you can tell he loves the game,
10656,FALSE,TRUE,I like a cool bad bitch. She know she sexy but her attitude is like ehh whatever &#128533;&#128530;,
10657,FALSE,TRUE,I like a hoe that like a hoe just for my amusement,
10658,FALSE,TRUE,I like all the kids on beyond scared straight acting like they are hard ass gangsters end up leaving balling their eyes out like bitches lol,
10659,FALSE,TRUE,I like bad bitches cause they like bad bitches too,
10660,FALSE,TRUE,I like bad bitches cause they like bad bitches too &#128525;&#128525;&#128536; hay stunna http://t.co/rN0vRZfL6l,
10661,FALSE,TRUE,I like bad bitches thats my fucking problem,
10662,FALSE,TRUE,"I like beamers benzes and porches, i like my bitches imported",
10663,FALSE,TRUE,"I like being teased, dont give me the pussy too fast",
10664,FALSE,TRUE,I like bitches that like bitches,
10665,FALSE,TRUE,I like bitches with &#128184;,
10666,FALSE,TRUE,I like chilling with your bitch and I like fucking her.,
10667,FALSE,TRUE,"I like good weed, I like bad bitches that can roll it..",
10668,FALSE,TRUE,I like herbal tea bitches no matter if anyone else does.,
10669,FALSE,TRUE,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,
10670,TRUE,TRUE,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies,
10671,FALSE,TRUE,I like it when you call me McSully I like when bad bitches pour honey on my silky body it's not even the 90s,
10672,FALSE,TRUE,"I like it. Folks act like the word ""negro"" is the equivalent of porch monkey or spear chucker. It's not. No real&#8230;",
10673,FALSE,TRUE,I like my bitches bad wit a Lil attitude,
10674,FALSE,TRUE,"I like my bitches simple 
laid back relaxed your mental http://t.co/xyNGDzLDRb",
10675,FALSE,TRUE,"I like my seat down low and my window slightly cracked, riding wit a bad hoe wit her girlfriend in the back",
10676,FALSE,TRUE,I like saying the word pussy hoe ion no why!!!,
10677,TRUE,TRUE,I like taking niggas hoes but I stop doing that &#9995;,
10678,FALSE,FALSE,I like the Yankees toinight -107 http://t.co/J4rhaMBu,
10679,FALSE,TRUE,I like to butt fuck fine ladies. Will I choke hold a bitch? Well maybe #55,
10680,FALSE,FALSE,"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like.",
10681,FALSE,TRUE,"I like weed brownies and cookies, im straight but seein crooked, got muh trippy kit hope i trip and fal into some pussy #tunchei",
10682,FALSE,FALSE,"I liked a @YouTube video http://t.co/QGNHiLdTTv The Sock Fairy, a short film",
10683,FALSE,TRUE,"I liked a @YouTube video http://t.co/oDnPOpL2oF Conor McGregor trash talking Chad Mendes: ""I can rest my balls on your forehead""",
10684,FALSE,TRUE,I literally just looked bc this kids a pussy..,
10685,FALSE,FALSE,I live for two-bite brownies,
10686,FALSE,TRUE,I live in the fast lane bitch,
10687,FALSE,TRUE,I look better on your bitch than her outfit on my floor @justinmiculka01 #myboy,
10688,TRUE,TRUE,I look like Denzel when I tilt my head to the side too bitch,
10689,FALSE,FALSE,I look like a dusty bird today..,
10690,FALSE,TRUE,I looked retarded,
10691,FALSE,TRUE,"I lose OVO followers every year. 100 bitches unfollowed me because of my ""Hold On We're Going Home"" rants. A HOE ATHEM is a hoe anthem",
10692,FALSE,TRUE,I lost all my respect for my brother cause you acting like a straight up bitch,
10693,FALSE,TRUE,"I lost it. ""you think you're too good for me? you paper bitch!"" and I fell on the bed and I fell off the bed and I slept on the floor.",
10694,FALSE,TRUE,"I lost partners , bitches , money... But I never lost my mind",
10695,FALSE,TRUE,I lost something more important than myself last year so EXCUSE ME for being a little selfish bitch &#9996;&#65039;&#128530;,
10696,FALSE,FALSE,"I love ""Butter"" by ATCQ, but I'd love it more if Q-Tip's hook was just looped for three and a half minutes instead of Phife's trash verses.",
